Time,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Temp,Humidity,Pressure,Mic,Light
2022-11-02 15:14:12,1024,-3,-7,-7,3,2,20,-3,108,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1024,-3,-7,-7,3,2,20,-3,108,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1032,-37,-15,-11,5,5,20,-6,111,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1032,-37,-15,-11,5,5,20,-6,111,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1040,27,1,-5,4,3,17,-9,110,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1040,27,1,-5,4,3,17,-9,110,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1028,-17,25,-4,2,2,19,-7,112,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1028,-17,25,-4,2,2,19,-7,112,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1024,-74,-48,-20,8,7,20,-7,113,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1024,-74,-48,-20,8,7,20,-7,113,31.8,30.7,1018.1,1,0
2022-11-02 15:14:12,1065,-13,-7,0,-4,0,17,-10,111,31.7,31.49,1018.17,1,0
2022-11-02 15:14:12,1065,-13,-7,0,-4,0,17,-10,111,31.7,31.49,1018.17,1,0
2022-11-02 15:14:12,1005,1,80,-1,-8,2,18,-10,113,31.7,31.49,1018.17,1,0
2022-11-02 15:14:12,1005,1,80,-1,-8,2,18,-10,113,31.7,31.49,1018.17,1,0
2022-11-02 15:14:12,1048,-64,78,-9,-3,-5,20,-11,107,31.7,31.49,1018.17,1,0
2022-11-02 15:14:12,1048,-64,78,-9,-3,-5,20,-11,107,31.7,31.49,1018.17,1,0
2022-11-02 15:14:12,1026,52,39,-5,5,-14,20,-9,107,31.7,31.49,1018.17,1,0
2022-11-02 15:14:12,1026,52,39,-5,5,-14,20,-9,107,31.7,31.49,1018.17,1,0
2022-11-02 15:14:13,999,105,76,-17,7,-8,20,-10,102,31.7,31.49,1018.17,1,0
2022-11-02 15:14:13,999,105,76,-17,7,-8,20,-10,102,31.7,31.49,1018.17,1,0
