Time,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Temp,Humidity,Pressure,Mic,Light
2022-11-02 15:23:46,890,337,-409,0,0,0,16,72,77,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,890,337,-409,0,0,0,16,72,77,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,890,337,-409,0,0,0,16,72,77,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,890,337,-409,0,0,0,16,72,77,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,890,337,-409,0,0,0,16,72,77,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,890,337,-409,0,0,0,16,72,77,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,329,-419,0,0,0,16,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,329,-419,0,0,0,16,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,329,-419,0,0,0,16,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,329,-419,0,0,0,16,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,329,-419,0,0,0,16,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,329,-419,0,0,0,16,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-429,0,0,0,16,72,72,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-429,0,0,0,16,72,72,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-429,0,0,0,16,72,72,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-429,0,0,0,16,72,72,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-429,0,0,0,16,72,72,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-429,0,0,0,16,72,72,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-413,0,-1,0,18,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-413,0,-1,0,18,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-413,0,-1,0,18,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-413,0,-1,0,18,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-413,0,-1,0,18,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,333,-413,0,-1,0,18,73,74,32.3,34.45,1018.16,1,0
2022-11-02 15:23:46,882,327,-427,0,0,0,16,71,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,882,327,-427,0,0,0,16,71,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,882,327,-427,0,0,0,16,71,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,882,327,-427,0,0,0,16,71,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,882,327,-427,0,0,0,16,71,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,882,327,-427,0,0,0,16,71,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,880,327,-433,0,0,0,16,72,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,880,327,-433,0,0,0,16,72,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,880,327,-433,0,0,0,16,72,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,880,327,-433,0,0,0,16,72,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,880,327,-433,0,0,0,16,72,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,880,327,-433,0,0,0,16,72,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,874,325,-425,0,1,0,18,70,73,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,874,325,-425,0,1,0,18,70,73,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,874,325,-425,0,1,0,18,70,73,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,874,325,-425,0,1,0,18,70,73,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,874,325,-425,0,1,0,18,70,73,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,874,325,-425,0,1,0,18,70,73,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,878,335,-429,0,0,0,14,75,75,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,878,335,-429,0,0,0,14,75,75,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,878,335,-429,0,0,0,14,75,75,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,878,335,-429,0,0,0,14,75,75,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,878,335,-429,0,0,0,14,75,75,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,878,335,-429,0,0,0,14,75,75,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,876,320,-425,0,0,0,17,72,77,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,876,320,-425,0,0,0,17,72,77,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,876,320,-425,0,0,0,17,72,77,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,876,320,-425,0,0,0,17,72,77,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,876,320,-425,0,0,0,17,72,77,32.3,34.47,1018.13,1,0
2022-11-02 15:23:46,876,320,-425,0,0,0,17,72,77,32.3,34.47,1018.13,1,0
2022-11-02 15:23:47,878,329,-429,0,1,0,13,76,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:47,878,329,-429,0,1,0,13,76,72,32.3,34.47,1018.13,1,0
2022-11-02 15:23:47,878,329,-429,0,1,0,13,76,72,32.3,34.47,1018.13,1,0
