Time,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Temp,Humidity,Pressure,Mic,Light
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-58,0,0,0,11,50,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1028,39,-60,0,0,1,9,59,-6,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1024,31,-58,1,0,0,13,57,-3,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,25,-62,1,0,0,11,55,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1016,40,-54,1,0,0,10,56,-4,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:42,1013,31,-54,-1,0,0,12,59,-8,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1016,39,-62,0,1,0,11,56,-5,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1022,31,-48,0,0,0,11,54,1,34.4,36.24,1018.22,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1030,37,-52,0,-1,0,13,56,-4,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1018,37,-60,1,0,-1,13,54,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,39,-46,0,0,0,12,53,-3,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,56,-70,2,0,-1,11,54,0,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1020,29,-62,1,0,0,9,56,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1013,33,-64,0,0,1,12,55,-2,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,37,-64,0,0,0,10,54,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,37,-64,0,0,0,10,54,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,37,-64,0,0,0,10,54,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,37,-64,0,0,0,10,54,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,37,-64,0,0,0,10,54,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,37,-64,0,0,0,10,54,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,37,-64,0,0,0,10,54,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,37,-64,0,0,0,10,54,-5,34.4,36.11,1018.16,0,0
2022-11-02 15:51:43,1024,37,-64,0,0,0,10,54,-5,34.4,36.11,1018.16,0,0
