Time,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Temp,Humidity,Pressure,Mic,Light
2022-11-02 15:26:15,56,661,-823,3,-2,0,-84,21,-1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,56,661,-823,3,-2,0,-84,21,-1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,56,661,-823,3,-2,0,-84,21,-1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,56,661,-823,3,-2,0,-84,21,-1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,56,661,-823,3,-2,0,-84,21,-1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,56,661,-823,3,-2,0,-84,21,-1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,56,661,-823,3,-2,0,-84,21,-1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,25,648,-825,7,0,-2,-83,20,1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,25,648,-825,7,0,-2,-83,20,1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,25,648,-825,7,0,-2,-83,20,1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,25,648,-825,7,0,-2,-83,20,1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,25,648,-825,7,0,-2,-83,20,1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,25,648,-825,7,0,-2,-83,20,1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,25,648,-825,7,0,-2,-83,20,1,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,42,632,-825,6,2,-2,-83,20,0,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,42,632,-825,6,2,-2,-83,20,0,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,42,632,-825,6,2,-2,-83,20,0,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,42,632,-825,6,2,-2,-83,20,0,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,42,632,-825,6,2,-2,-83,20,0,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,42,632,-825,6,2,-2,-83,20,0,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,42,632,-825,6,2,-2,-83,20,0,32.6,34.75,1018.16,1,0
2022-11-02 15:26:15,56,610,-825,1,2,-1,-84,18,5,32.6,34.83,1018.07,1,0
2022-11-02 15:26:15,56,610,-825,1,2,-1,-84,18,5,32.6,34.83,1018.07,1,0
2022-11-02 15:26:15,56,610,-825,1,2,-1,-84,18,5,32.6,34.83,1018.07,1,0
2022-11-02 15:26:15,56,610,-825,1,2,-1,-84,18,5,32.6,34.83,1018.07,1,0
2022-11-02 15:26:15,56,610,-825,1,2,-1,-84,18,5,32.6,34.83,1018.07,1,0
