Time,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Temp,Humidity,Pressure,Mic,Light
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,1007,66,-212,0,0,0,-5,4,-23,34.3,36.19,1018.24,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-240,0,0,1,-7,5,-28,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,995,66,-228,0,0,0,-8,3,-26,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-228,0,0,0,-5,3,-24,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-228,0,0,0,-5,3,-24,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-228,0,0,0,-5,3,-24,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-228,0,0,0,-5,3,-24,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-228,0,0,0,-5,3,-24,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-228,0,0,0,-5,3,-24,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-228,0,0,0,-5,3,-24,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-228,0,0,0,-5,3,-24,34.2,36.8,1018.25,0,0
2022-11-02 15:49:13,989,78,-228,0,0,0,-5,3,-24,34.2,36.8,1018.25,0,0
